file,label,duration
clean_wav\Fearful_1028_WSI_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1029_DFA_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1029_IEO_FEA_HI.wav,Fearful,3.0
clean_wav\Fearful_1029_IEO_FEA_LO.wav,Fearful,3.0
clean_wav\Fearful_1029_IEO_FEA_MD.wav,Fearful,3.0
clean_wav\Fearful_1029_IOM_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1029_ITH_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1029_ITS_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1029_IWL_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1029_IWW_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1029_MTI_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1029_TAI_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1029_TIE_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1029_TSI_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1029_WSI_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1030_DFA_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1030_IEO_FEA_HI.wav,Fearful,3.0
clean_wav\Fearful_1030_IEO_FEA_LO.wav,Fearful,3.0
clean_wav\Fearful_1030_IEO_FEA_MD.wav,Fearful,3.0
clean_wav\Fearful_1030_IOM_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1030_ITH_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1030_ITS_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1030_IWL_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1030_IWW_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1030_MTI_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1030_TAI_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1030_TIE_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1030_TSI_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1030_WSI_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1031_DFA_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1031_IEO_FEA_HI.wav,Fearful,3.0
clean_wav\Fearful_1031_IEO_FEA_LO.wav,Fearful,3.0
clean_wav\Fearful_1031_IEO_FEA_MD.wav,Fearful,3.0
clean_wav\Fearful_1031_IOM_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1031_ITH_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1031_ITS_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1031_IWL_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1031_IWW_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1031_MTI_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1031_TAI_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1031_TIE_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1031_TSI_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1031_WSI_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1032_DFA_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1032_IEO_FEA_HI.wav,Fearful,3.0
clean_wav\Fearful_1032_IEO_FEA_LO.wav,Fearful,3.0
clean_wav\Fearful_1032_IEO_FEA_MD.wav,Fearful,3.0
clean_wav\Fearful_1032_IOM_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1032_ITH_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1032_ITS_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1032_IWL_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1032_IWW_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1032_MTI_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1032_TAI_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1032_TIE_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1032_TSI_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1032_WSI_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1033_DFA_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1033_IEO_FEA_HI.wav,Fearful,3.0
clean_wav\Fearful_1033_IEO_FEA_LO.wav,Fearful,3.0
clean_wav\Fearful_1033_IEO_FEA_MD.wav,Fearful,3.0
clean_wav\Fearful_1033_IOM_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1033_ITH_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1033_ITS_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1033_IWL_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1033_IWW_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1033_MTI_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1033_TAI_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1033_TIE_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1033_TSI_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1033_WSI_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1034_DFA_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1034_IEO_FEA_HI.wav,Fearful,3.0
clean_wav\Fearful_1034_IEO_FEA_LO.wav,Fearful,3.0
clean_wav\Fearful_1034_IEO_FEA_MD.wav,Fearful,3.0
clean_wav\Fearful_1034_IOM_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1034_ITH_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1034_ITS_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1034_IWL_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1034_IWW_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1034_MTI_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1034_TAI_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1034_TIE_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1034_TSI_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1034_WSI_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1035_DFA_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1035_IEO_FEA_HI.wav,Fearful,3.0
clean_wav\Fearful_1035_IEO_FEA_LO.wav,Fearful,3.0
clean_wav\Fearful_1035_IEO_FEA_MD.wav,Fearful,3.0
clean_wav\Fearful_1035_IOM_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1035_ITH_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1035_ITS_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1035_IWL_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1035_IWW_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1035_MTI_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1035_TAI_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1035_TIE_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1035_TSI_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1035_WSI_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1036_DFA_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1036_IEO_FEA_HI.wav,Fearful,3.0
clean_wav\Fearful_1036_IEO_FEA_LO.wav,Fearful,3.0
clean_wav\Fearful_1036_IEO_FEA_MD.wav,Fearful,3.0
clean_wav\Fearful_1036_IOM_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1036_ITH_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1036_ITS_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1036_IWL_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1036_IWW_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1036_MTI_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1036_TAI_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1036_TIE_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1036_TSI_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1036_WSI_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1037_DFA_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1037_IEO_FEA_HI.wav,Fearful,3.0
clean_wav\Fearful_1037_IEO_FEA_LO.wav,Fearful,3.0
clean_wav\Fearful_1037_IEO_FEA_MD.wav,Fearful,3.0
clean_wav\Fearful_1037_IOM_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1037_ITH_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1037_ITS_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1037_IWL_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1037_IWW_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1037_MTI_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1037_TAI_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1037_TIE_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1037_TSI_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1037_WSI_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1038_DFA_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1038_IEO_FEA_HI.wav,Fearful,3.0
clean_wav\Fearful_1038_IEO_FEA_LO.wav,Fearful,3.0
clean_wav\Fearful_1038_IEO_FEA_MD.wav,Fearful,3.0
clean_wav\Fearful_1038_IOM_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1038_ITH_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1038_ITS_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1038_IWL_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1038_IWW_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1038_MTI_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1038_TAI_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1038_TIE_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1038_TSI_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1038_WSI_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1039_DFA_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1039_IEO_FEA_HI.wav,Fearful,3.0
clean_wav\Fearful_1039_IEO_FEA_LO.wav,Fearful,3.0
clean_wav\Fearful_1039_IEO_FEA_MD.wav,Fearful,3.0
clean_wav\Fearful_1039_IOM_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1039_ITH_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1039_ITS_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1039_IWL_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1039_IWW_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1039_MTI_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1039_TAI_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1039_TIE_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1039_TSI_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1039_WSI_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1040_DFA_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1040_IEO_FEA_HI.wav,Fearful,3.0
clean_wav\Fearful_1040_IEO_FEA_LO.wav,Fearful,3.0
clean_wav\Fearful_1040_IEO_FEA_MD.wav,Fearful,3.0
clean_wav\Fearful_1040_IOM_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1040_ITH_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1040_ITS_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1040_IWL_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1040_IWW_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1040_MTI_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1040_TAI_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1040_TIE_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1040_TSI_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1040_WSI_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1041_DFA_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1041_IEO_FEA_HI.wav,Fearful,3.0
clean_wav\Fearful_1041_IEO_FEA_LO.wav,Fearful,3.0
clean_wav\Fearful_1041_IEO_FEA_MD.wav,Fearful,3.0
clean_wav\Fearful_1041_IOM_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1041_ITH_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1041_ITS_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1041_IWL_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1041_IWW_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1041_MTI_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1041_TAI_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1041_TIE_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1041_TSI_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1041_WSI_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1042_DFA_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1042_IEO_FEA_HI.wav,Fearful,3.0
clean_wav\Fearful_1042_IEO_FEA_LO.wav,Fearful,3.0
clean_wav\Fearful_1042_IEO_FEA_MD.wav,Fearful,3.0
clean_wav\Fearful_1042_IOM_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1042_ITH_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1042_ITS_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1042_IWL_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1042_IWW_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1042_MTI_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1042_TAI_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1042_TIE_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1042_TSI_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1042_WSI_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1043_DFA_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1043_IEO_FEA_HI.wav,Fearful,3.0
clean_wav\Fearful_1043_IEO_FEA_LO.wav,Fearful,3.0
clean_wav\Fearful_1043_IEO_FEA_MD.wav,Fearful,3.0
clean_wav\Fearful_1043_IOM_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1043_ITH_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1043_ITS_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1043_IWL_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1043_IWW_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1043_MTI_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1043_TAI_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1043_TIE_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1043_TSI_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1043_WSI_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1044_DFA_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1044_IEO_FEA_HI.wav,Fearful,3.0
clean_wav\Fearful_1044_IEO_FEA_LO.wav,Fearful,3.0
clean_wav\Fearful_1044_IEO_FEA_MD.wav,Fearful,3.0
clean_wav\Fearful_1044_IOM_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1044_ITH_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1044_ITS_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1044_IWL_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1044_IWW_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1044_MTI_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1044_TAI_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1044_TIE_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1044_TSI_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1044_WSI_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1045_DFA_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1045_IEO_FEA_HI.wav,Fearful,3.0
clean_wav\Fearful_1045_IEO_FEA_LO.wav,Fearful,3.0
clean_wav\Fearful_1045_IEO_FEA_MD.wav,Fearful,3.0
clean_wav\Fearful_1045_IOM_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1045_ITH_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1045_ITS_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1045_IWL_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1045_IWW_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1045_MTI_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1045_TAI_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1045_TIE_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1045_TSI_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1045_WSI_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1046_DFA_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1046_IEO_FEA_HI.wav,Fearful,3.0
clean_wav\Fearful_1046_IEO_FEA_LO.wav,Fearful,3.0
clean_wav\Fearful_1046_IEO_FEA_MD.wav,Fearful,3.0
clean_wav\Fearful_1046_IOM_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1046_ITH_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1046_ITS_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1046_IWL_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1046_IWW_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1046_MTI_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1046_TAI_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1046_TIE_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1046_TSI_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1046_WSI_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1047_DFA_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1047_IEO_FEA_HI.wav,Fearful,3.0
clean_wav\Fearful_1047_IEO_FEA_LO.wav,Fearful,3.0
clean_wav\Fearful_1047_IEO_FEA_MD.wav,Fearful,3.0
clean_wav\Fearful_1047_IOM_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1047_ITH_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1047_ITS_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1047_IWL_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1047_IWW_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1047_MTI_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1047_TAI_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1047_TIE_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1047_TSI_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1047_WSI_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1048_DFA_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1048_IEO_FEA_HI.wav,Fearful,3.0
clean_wav\Fearful_1048_IEO_FEA_LO.wav,Fearful,3.0
clean_wav\Fearful_1048_IEO_FEA_MD.wav,Fearful,3.0
clean_wav\Fearful_1048_IOM_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1048_ITH_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1048_ITS_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1048_IWL_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1048_IWW_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1048_MTI_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1048_TAI_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1048_TIE_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1048_TSI_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1048_WSI_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1049_DFA_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1049_IEO_FEA_HI.wav,Fearful,3.0
clean_wav\Fearful_1049_IEO_FEA_LO.wav,Fearful,3.0
clean_wav\Fearful_1049_IEO_FEA_MD.wav,Fearful,3.0
clean_wav\Fearful_1049_IOM_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1049_ITH_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1049_ITS_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1049_IWL_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1049_IWW_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1049_MTI_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1049_TAI_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1049_TIE_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1049_TSI_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1049_WSI_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1050_DFA_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1050_IEO_FEA_HI.wav,Fearful,3.0
clean_wav\Fearful_1050_IEO_FEA_LO.wav,Fearful,3.0
clean_wav\Fearful_1050_IEO_FEA_MD.wav,Fearful,3.0
clean_wav\Fearful_1050_IOM_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1050_ITH_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1050_ITS_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1050_IWL_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1050_IWW_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1050_MTI_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1050_TAI_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1050_TIE_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1050_TSI_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1050_WSI_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1051_DFA_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1051_IEO_FEA_HI.wav,Fearful,3.0
clean_wav\Fearful_1051_IEO_FEA_LO.wav,Fearful,3.0
clean_wav\Fearful_1051_IEO_FEA_MD.wav,Fearful,3.0
clean_wav\Fearful_1051_IOM_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1051_ITH_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1051_ITS_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1051_IWL_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1051_IWW_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1051_MTI_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1051_TAI_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1051_TIE_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1051_TSI_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1051_WSI_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1052_DFA_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1052_IEO_FEA_HI.wav,Fearful,3.0
clean_wav\Fearful_1052_IEO_FEA_LO.wav,Fearful,3.0
clean_wav\Fearful_1052_IEO_FEA_MD.wav,Fearful,3.0
clean_wav\Fearful_1052_IOM_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1052_ITH_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1052_ITS_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1052_IWL_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1052_IWW_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1052_MTI_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1052_TAI_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1052_TIE_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1052_TSI_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1052_WSI_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1053_DFA_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1053_IEO_FEA_HI.wav,Fearful,3.0
clean_wav\Fearful_1053_IEO_FEA_LO.wav,Fearful,3.0
clean_wav\Fearful_1053_IEO_FEA_MD.wav,Fearful,3.0
clean_wav\Fearful_1053_IOM_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1053_ITH_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1053_ITS_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1053_IWL_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1053_IWW_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1053_MTI_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1053_TAI_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1053_TIE_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1053_TSI_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1053_WSI_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1054_DFA_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1054_IEO_FEA_HI.wav,Fearful,3.0
clean_wav\Fearful_1054_IEO_FEA_LO.wav,Fearful,3.0
clean_wav\Fearful_1054_IEO_FEA_MD.wav,Fearful,3.0
clean_wav\Fearful_1054_IOM_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1054_ITH_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1054_ITS_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1054_IWL_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1054_IWW_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1054_MTI_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1054_TAI_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1054_TIE_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1054_TSI_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1054_WSI_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1055_DFA_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1055_IEO_FEA_HI.wav,Fearful,3.0
clean_wav\Fearful_1055_IEO_FEA_LO.wav,Fearful,3.0
clean_wav\Fearful_1055_IEO_FEA_MD.wav,Fearful,3.0
clean_wav\Fearful_1055_IOM_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1055_ITH_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1055_ITS_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1055_IWL_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1055_IWW_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1055_MTI_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1055_TAI_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1055_TIE_FEA_XX.wav,Fearful,3.0
clean_wav\Fearful_1055_TSI_FEA_XX.wav,Fearful,3.0
