filepath,label,label_idx,samplerate,frames,duration_s
data/Emotions\Fearful\1019_TIE_FEA_XX.wav,Fearful,2,16000,49116,3.06975
data/Emotions\Fearful\1019_TSI_FEA_XX.wav,Fearful,2,16000,32566,2.035375
data/Emotions\Fearful\1019_WSI_FEA_XX.wav,Fearful,2,16000,41108,2.56925
data/Emotions\Fearful\1020_DFA_FEA_XX.wav,Fearful,2,16000,34701,2.1688125
data/Emotions\Fearful\1020_IEO_FEA_HI.wav,Fearful,2,16000,33634,2.102125
data/Emotions\Fearful\1020_IEO_FEA_LO.wav,Fearful,2,16000,36837,2.3023125
data/Emotions\Fearful\1020_IEO_FEA_MD.wav,Fearful,2,16000,38972,2.43575
data/Emotions\Fearful\1020_IOM_FEA_XX.wav,Fearful,2,16000,36523,2.2826875
data/Emotions\Fearful\1020_ITH_FEA_XX.wav,Fearful,2,16000,50717,3.1698125
data/Emotions\Fearful\1020_ITS_FEA_XX.wav,Fearful,2,16000,40574,2.535875
data/Emotions\Fearful\1020_IWL_FEA_XX.wav,Fearful,2,16000,56590,3.536875
data/Emotions\Fearful\1020_IWW_FEA_XX.wav,Fearful,2,16000,40040,2.5025
data/Emotions\Fearful\1020_MTI_FEA_XX.wav,Fearful,2,16000,43777,2.7360625
data/Emotions\Fearful\1020_TAI_FEA_XX.wav,Fearful,2,16000,43243,2.7026875
data/Emotions\Fearful\1020_TIE_FEA_XX.wav,Fearful,2,16000,66199,4.1374375
data/Emotions\Fearful\1020_TSI_FEA_XX.wav,Fearful,2,16000,37905,2.3690625
data/Emotions\Fearful\1020_WSI_FEA_XX.wav,Fearful,2,16000,43243,2.7026875
data/Emotions\Fearful\1021_DFA_FEA_XX.wav,Fearful,2,16000,46446,2.902875
data/Emotions\Fearful\1021_IEO_FEA_HI.wav,Fearful,2,16000,49650,3.103125
data/Emotions\Fearful\1021_IEO_FEA_LO.wav,Fearful,2,16000,52319,3.2699375
data/Emotions\Fearful\1021_IEO_FEA_MD.wav,Fearful,2,16000,40040,2.5025
data/Emotions\Fearful\1021_IOM_FEA_XX.wav,Fearful,2,16000,41642,2.602625
data/Emotions\Fearful\1021_ITH_FEA_XX.wav,Fearful,2,16000,49650,3.103125
data/Emotions\Fearful\1021_ITS_FEA_XX.wav,Fearful,2,16000,46446,2.902875
data/Emotions\Fearful\1021_IWL_FEA_XX.wav,Fearful,2,16000,47514,2.969625
data/Emotions\Fearful\1021_IWW_FEA_XX.wav,Fearful,2,16000,52853,3.3033125
data/Emotions\Fearful\1021_MTI_FEA_XX.wav,Fearful,2,16000,54988,3.43675
data/Emotions\Fearful\1021_TAI_FEA_XX.wav,Fearful,2,16000,44845,2.8028125
data/Emotions\Fearful\1021_TIE_FEA_XX.wav,Fearful,2,16000,46446,2.902875
data/Emotions\Fearful\1021_TSI_FEA_XX.wav,Fearful,2,16000,40574,2.535875
data/Emotions\Fearful\1021_WSI_FEA_XX.wav,Fearful,2,16000,49116,3.06975
data/Emotions\Fearful\1022_DFA_FEA_XX.wav,Fearful,2,16000,37905,2.3690625
data/Emotions\Fearful\1022_IEO_FEA_HI.wav,Fearful,2,16000,36837,2.3023125
data/Emotions\Fearful\1022_IEO_FEA_LO.wav,Fearful,2,16000,30430,1.901875
data/Emotions\Fearful\1022_IEO_FEA_MD.wav,Fearful,2,16000,35235,2.2021875
data/Emotions\Fearful\1022_IOM_FEA_XX.wav,Fearful,2,16000,42709,2.6693125
data/Emotions\Fearful\1022_ITH_FEA_XX.wav,Fearful,2,16000,36523,2.2826875
data/Emotions\Fearful\1022_ITS_FEA_XX.wav,Fearful,2,16000,38972,2.43575
data/Emotions\Fearful\1022_IWL_FEA_XX.wav,Fearful,2,16000,41642,2.602625
data/Emotions\Fearful\1022_IWW_FEA_XX.wav,Fearful,2,16000,30430,1.901875
data/Emotions\Fearful\1022_MTI_FEA_XX.wav,Fearful,2,16000,48582,3.036375
data/Emotions\Fearful\1022_TAI_FEA_XX.wav,Fearful,2,16000,44845,2.8028125
data/Emotions\Fearful\1022_TIE_FEA_XX.wav,Fearful,2,16000,54988,3.43675
data/Emotions\Fearful\1022_TSI_FEA_XX.wav,Fearful,2,16000,31498,1.968625
data/Emotions\Fearful\1022_WSI_FEA_XX.wav,Fearful,2,16000,43243,2.7026875
data/Emotions\Fearful\1023_DFA_FEA_XX.wav,Fearful,2,16000,32032,2.002
data/Emotions\Fearful\1023_IEO_FEA_HI.wav,Fearful,2,16000,34701,2.1688125
data/Emotions\Fearful\1023_IEO_FEA_LO.wav,Fearful,2,16000,22422,1.401375
data/Emotions\Fearful\1023_IEO_FEA_MD.wav,Fearful,2,16000,34167,2.1354375
data/Emotions\Fearful\1023_IOM_FEA_XX.wav,Fearful,2,16000,36409,2.2755625
data/Emotions\Fearful\1023_ITH_FEA_XX.wav,Fearful,2,16000,29363,1.8351875
data/Emotions\Fearful\1023_ITS_FEA_XX.wav,Fearful,2,16000,36409,2.2755625
data/Emotions\Fearful\1023_IWL_FEA_XX.wav,Fearful,2,16000,37904,2.369
data/Emotions\Fearful\1023_IWW_FEA_XX.wav,Fearful,2,16000,28829,1.8018125
data/Emotions\Fearful\1023_MTI_FEA_XX.wav,Fearful,2,16000,32566,2.035375
data/Emotions\Fearful\1023_TAI_FEA_XX.wav,Fearful,2,16000,30964,1.93525
data/Emotions\Fearful\1023_TIE_FEA_XX.wav,Fearful,2,16000,50183,3.1364375
data/Emotions\Fearful\1023_TSI_FEA_XX.wav,Fearful,2,16000,30964,1.93525
data/Emotions\Fearful\1023_WSI_FEA_XX.wav,Fearful,2,16000,33634,2.102125
data/Emotions\Fearful\1024_DFA_FEA_XX.wav,Fearful,2,16000,34167,2.1354375
data/Emotions\Fearful\1024_IEO_FEA_HI.wav,Fearful,2,16000,45379,2.8361875
data/Emotions\Fearful\1024_IEO_FEA_LO.wav,Fearful,2,16000,36303,2.2689375
data/Emotions\Fearful\1024_IEO_FEA_MD.wav,Fearful,2,16000,46446,2.902875
data/Emotions\Fearful\1024_IOM_FEA_XX.wav,Fearful,2,16000,34167,2.1354375
data/Emotions\Fearful\1024_ITH_FEA_XX.wav,Fearful,2,16000,46446,2.902875
data/Emotions\Fearful\1024_ITS_FEA_XX.wav,Fearful,2,16000,40040,2.5025
data/Emotions\Fearful\1024_IWL_FEA_XX.wav,Fearful,2,16000,40040,2.5025
data/Emotions\Fearful\1024_IWW_FEA_XX.wav,Fearful,2,16000,34701,2.1688125
data/Emotions\Fearful\1024_MTI_FEA_XX.wav,Fearful,2,16000,42175,2.6359375
data/Emotions\Fearful\1024_TAI_FEA_XX.wav,Fearful,2,16000,37371,2.3356875
data/Emotions\Fearful\1024_TIE_FEA_XX.wav,Fearful,2,16000,48582,3.036375
data/Emotions\Fearful\1024_TSI_FEA_XX.wav,Fearful,2,16000,33100,2.06875
data/Emotions\Fearful\1024_WSI_FEA_XX.wav,Fearful,2,16000,44311,2.7694375
data/Emotions\Fearful\1025_DFA_FEA_XX.wav,Fearful,2,16000,44845,2.8028125
data/Emotions\Fearful\1025_IEO_FEA_HI.wav,Fearful,2,16000,37371,2.3356875
data/Emotions\Fearful\1025_IEO_FEA_LO.wav,Fearful,2,16000,49116,3.06975
data/Emotions\Fearful\1025_IEO_FEA_MD.wav,Fearful,2,16000,46980,2.93625
data/Emotions\Fearful\1025_IOM_FEA_XX.wav,Fearful,2,16000,42709,2.6693125
data/Emotions\Fearful\1025_ITH_FEA_XX.wav,Fearful,2,16000,55522,3.470125
data/Emotions\Fearful\1025_ITS_FEA_XX.wav,Fearful,2,16000,36409,2.2755625
data/Emotions\Fearful\1025_IWL_FEA_XX.wav,Fearful,2,16000,48582,3.036375
data/Emotions\Fearful\1025_IWW_FEA_XX.wav,Fearful,2,16000,40574,2.535875
data/Emotions\Fearful\1025_MTI_FEA_XX.wav,Fearful,2,16000,50717,3.1698125
data/Emotions\Fearful\1025_TAI_FEA_XX.wav,Fearful,2,16000,45912,2.8695
data/Emotions\Fearful\1025_TIE_FEA_XX.wav,Fearful,2,16000,58725,3.6703125
data/Emotions\Fearful\1025_TSI_FEA_XX.wav,Fearful,2,16000,36303,2.2689375
data/Emotions\Fearful\1025_WSI_FEA_XX.wav,Fearful,2,16000,30430,1.901875
data/Emotions\Fearful\1026_DFA_FEA_XX.wav,Fearful,2,16000,32566,2.035375
data/Emotions\Fearful\1026_IEO_FEA_HI.wav,Fearful,2,16000,34701,2.1688125
data/Emotions\Fearful\1026_IEO_FEA_LO.wav,Fearful,2,16000,37371,2.3356875
data/Emotions\Fearful\1026_IEO_FEA_MD.wav,Fearful,2,16000,30430,1.901875
data/Emotions\Fearful\1026_IOM_FEA_XX.wav,Fearful,2,16000,30964,1.93525
data/Emotions\Fearful\1026_ITH_FEA_XX.wav,Fearful,2,16000,37371,2.3356875
data/Emotions\Fearful\1026_ITS_FEA_XX.wav,Fearful,2,16000,37904,2.369
data/Emotions\Fearful\1026_IWL_FEA_XX.wav,Fearful,2,16000,35235,2.2021875
data/Emotions\Fearful\1026_IWW_FEA_XX.wav,Fearful,2,16000,32032,2.002
data/Emotions\Fearful\1026_MTI_FEA_XX.wav,Fearful,2,16000,33634,2.102125
data/Emotions\Fearful\1026_TAI_FEA_XX.wav,Fearful,2,16000,35235,2.2021875
data/Emotions\Fearful\1026_TIE_FEA_XX.wav,Fearful,2,16000,40040,2.5025
data/Emotions\Fearful\1026_TSI_FEA_XX.wav,Fearful,2,16000,27227,1.7016875
data/Emotions\Fearful\1026_WSI_FEA_XX.wav,Fearful,2,16000,28829,1.8018125
data/Emotions\Fearful\1027_DFA_FEA_XX.wav,Fearful,2,16000,34167,2.1354375
data/Emotions\Fearful\1027_IEO_FEA_HI.wav,Fearful,2,16000,40040,2.5025
data/Emotions\Fearful\1027_IEO_FEA_LO.wav,Fearful,2,16000,38438,2.402375
data/Emotions\Fearful\1027_IEO_FEA_MD.wav,Fearful,2,16000,38438,2.402375
data/Emotions\Fearful\1027_IOM_FEA_XX.wav,Fearful,2,16000,37371,2.3356875
data/Emotions\Fearful\1027_ITH_FEA_XX.wav,Fearful,2,16000,36409,2.2755625
data/Emotions\Fearful\1027_ITS_FEA_XX.wav,Fearful,2,16000,46446,2.902875
data/Emotions\Fearful\1027_IWL_FEA_XX.wav,Fearful,2,16000,42709,2.6693125
data/Emotions\Fearful\1027_IWW_FEA_XX.wav,Fearful,2,16000,33100,2.06875
data/Emotions\Fearful\1027_MTI_FEA_XX.wav,Fearful,2,16000,39506,2.469125
data/Emotions\Fearful\1027_TAI_FEA_XX.wav,Fearful,2,16000,38438,2.402375
data/Emotions\Fearful\1027_TIE_FEA_XX.wav,Fearful,2,16000,46980,2.93625
data/Emotions\Fearful\1027_TSI_FEA_XX.wav,Fearful,2,16000,44845,2.8028125
data/Emotions\Fearful\1027_WSI_FEA_XX.wav,Fearful,2,16000,48048,3.003
data/Emotions\Fearful\1028_DFA_FEA_XX.wav,Fearful,2,16000,36409,2.2755625
data/Emotions\Fearful\1028_IEO_FEA_HI.wav,Fearful,2,16000,26159,1.6349375
data/Emotions\Fearful\1028_IEO_FEA_LO.wav,Fearful,2,16000,28829,1.8018125
data/Emotions\Fearful\1028_IEO_FEA_MD.wav,Fearful,2,16000,34701,2.1688125
data/Emotions\Fearful\1028_IOM_FEA_XX.wav,Fearful,2,16000,36303,2.2689375
data/Emotions\Fearful\1028_ITH_FEA_XX.wav,Fearful,2,16000,49650,3.103125
data/Emotions\Fearful\1028_ITS_FEA_XX.wav,Fearful,2,16000,44845,2.8028125
data/Emotions\Fearful\1028_IWL_FEA_XX.wav,Fearful,2,16000,50183,3.1364375
data/Emotions\Fearful\1028_IWW_FEA_XX.wav,Fearful,2,16000,38438,2.402375
data/Emotions\Fearful\1028_MTI_FEA_XX.wav,Fearful,2,16000,49650,3.103125
data/Emotions\Fearful\1028_TAI_FEA_XX.wav,Fearful,2,16000,45912,2.8695
data/Emotions\Fearful\1028_TIE_FEA_XX.wav,Fearful,2,16000,55522,3.470125
data/Emotions\Fearful\1028_TSI_FEA_XX.wav,Fearful,2,16000,38972,2.43575
data/Emotions\Fearful\1028_WSI_FEA_XX.wav,Fearful,2,16000,44311,2.7694375
data/Emotions\Fearful\1029_DFA_FEA_XX.wav,Fearful,2,16000,33634,2.102125
data/Emotions\Fearful\1029_IEO_FEA_HI.wav,Fearful,2,16000,30430,1.901875
data/Emotions\Fearful\1029_IEO_FEA_LO.wav,Fearful,2,16000,26159,1.6349375
data/Emotions\Fearful\1029_IEO_FEA_MD.wav,Fearful,2,16000,28295,1.7684375
data/Emotions\Fearful\1029_IOM_FEA_XX.wav,Fearful,2,16000,29363,1.8351875
data/Emotions\Fearful\1029_ITH_FEA_XX.wav,Fearful,2,16000,35235,2.2021875
data/Emotions\Fearful\1029_ITS_FEA_XX.wav,Fearful,2,16000,37371,2.3356875
data/Emotions\Fearful\1029_IWL_FEA_XX.wav,Fearful,2,16000,32566,2.035375
data/Emotions\Fearful\1029_IWW_FEA_XX.wav,Fearful,2,16000,38438,2.402375
data/Emotions\Fearful\1029_MTI_FEA_XX.wav,Fearful,2,16000,58191,3.6369375
data/Emotions\Fearful\1029_TAI_FEA_XX.wav,Fearful,2,16000,58725,3.6703125
data/Emotions\Fearful\1029_TIE_FEA_XX.wav,Fearful,2,16000,39506,2.469125
data/Emotions\Fearful\1029_TSI_FEA_XX.wav,Fearful,2,16000,34167,2.1354375
data/Emotions\Fearful\1029_WSI_FEA_XX.wav,Fearful,2,16000,38972,2.43575
data/Emotions\Fearful\1030_DFA_FEA_XX.wav,Fearful,2,16000,47514,2.969625
data/Emotions\Fearful\1030_IEO_FEA_HI.wav,Fearful,2,16000,32032,2.002
data/Emotions\Fearful\1030_IEO_FEA_LO.wav,Fearful,2,16000,24024,1.5015
data/Emotions\Fearful\1030_IEO_FEA_MD.wav,Fearful,2,16000,31498,1.968625
data/Emotions\Fearful\1030_IOM_FEA_XX.wav,Fearful,2,16000,42709,2.6693125
data/Emotions\Fearful\1030_ITH_FEA_XX.wav,Fearful,2,16000,41108,2.56925
data/Emotions\Fearful\1030_ITS_FEA_XX.wav,Fearful,2,16000,40574,2.535875
data/Emotions\Fearful\1030_IWL_FEA_XX.wav,Fearful,2,16000,43777,2.7360625
data/Emotions\Fearful\1030_IWW_FEA_XX.wav,Fearful,2,16000,43243,2.7026875
data/Emotions\Fearful\1030_MTI_FEA_XX.wav,Fearful,2,16000,48048,3.003
data/Emotions\Fearful\1030_TAI_FEA_XX.wav,Fearful,2,16000,51251,3.2031875
data/Emotions\Fearful\1030_TIE_FEA_XX.wav,Fearful,2,16000,48048,3.003
data/Emotions\Fearful\1030_TSI_FEA_XX.wav,Fearful,2,16000,36303,2.2689375
data/Emotions\Fearful\1030_WSI_FEA_XX.wav,Fearful,2,16000,46980,2.93625
data/Emotions\Fearful\1031_DFA_FEA_XX.wav,Fearful,2,16000,34167,2.1354375
data/Emotions\Fearful\1031_IEO_FEA_HI.wav,Fearful,2,16000,28295,1.7684375
data/Emotions\Fearful\1031_IEO_FEA_LO.wav,Fearful,2,16000,38438,2.402375
data/Emotions\Fearful\1031_IEO_FEA_MD.wav,Fearful,2,16000,29363,1.8351875
data/Emotions\Fearful\1031_IOM_FEA_XX.wav,Fearful,2,16000,37905,2.3690625
data/Emotions\Fearful\1031_ITH_FEA_XX.wav,Fearful,2,16000,46980,2.93625
data/Emotions\Fearful\1031_ITS_FEA_XX.wav,Fearful,2,16000,41108,2.56925
data/Emotions\Fearful\1031_IWL_FEA_XX.wav,Fearful,2,16000,42709,2.6693125
data/Emotions\Fearful\1031_IWW_FEA_XX.wav,Fearful,2,16000,38972,2.43575
data/Emotions\Fearful\1031_MTI_FEA_XX.wav,Fearful,2,16000,40574,2.535875
data/Emotions\Fearful\1031_TAI_FEA_XX.wav,Fearful,2,16000,40574,2.535875
data/Emotions\Fearful\1031_TIE_FEA_XX.wav,Fearful,2,16000,42175,2.6359375
data/Emotions\Fearful\1031_TSI_FEA_XX.wav,Fearful,2,16000,36303,2.2689375
data/Emotions\Fearful\1031_WSI_FEA_XX.wav,Fearful,2,16000,36523,2.2826875
data/Emotions\Fearful\1032_DFA_FEA_XX.wav,Fearful,2,16000,35235,2.2021875
data/Emotions\Fearful\1032_IEO_FEA_HI.wav,Fearful,2,16000,40574,2.535875
data/Emotions\Fearful\1032_IEO_FEA_LO.wav,Fearful,2,16000,28295,1.7684375
data/Emotions\Fearful\1032_IEO_FEA_MD.wav,Fearful,2,16000,26159,1.6349375
data/Emotions\Fearful\1032_IOM_FEA_XX.wav,Fearful,2,16000,41642,2.602625
data/Emotions\Fearful\1032_ITH_FEA_XX.wav,Fearful,2,16000,49116,3.06975
data/Emotions\Fearful\1032_ITS_FEA_XX.wav,Fearful,2,16000,43777,2.7360625
data/Emotions\Fearful\1032_IWL_FEA_XX.wav,Fearful,2,16000,48582,3.036375
data/Emotions\Fearful\1032_IWW_FEA_XX.wav,Fearful,2,16000,41642,2.602625
data/Emotions\Fearful\1032_MTI_FEA_XX.wav,Fearful,2,16000,49650,3.103125
data/Emotions\Fearful\1032_TAI_FEA_XX.wav,Fearful,2,16000,45379,2.8361875
data/Emotions\Fearful\1032_TIE_FEA_XX.wav,Fearful,2,16000,60327,3.7704375
data/Emotions\Fearful\1032_TSI_FEA_XX.wav,Fearful,2,16000,36837,2.3023125
data/Emotions\Fearful\1032_WSI_FEA_XX.wav,Fearful,2,16000,43777,2.7360625
data/Emotions\Fearful\1033_DFA_FEA_XX.wav,Fearful,2,16000,37371,2.3356875
data/Emotions\Fearful\1033_IEO_FEA_HI.wav,Fearful,2,16000,33634,2.102125
data/Emotions\Fearful\1033_IEO_FEA_LO.wav,Fearful,2,16000,35235,2.2021875
data/Emotions\Fearful\1033_IEO_FEA_MD.wav,Fearful,2,16000,32032,2.002
data/Emotions\Fearful\1033_IOM_FEA_XX.wav,Fearful,2,16000,41108,2.56925
data/Emotions\Fearful\1033_ITH_FEA_XX.wav,Fearful,2,16000,37904,2.369
data/Emotions\Fearful\1033_ITS_FEA_XX.wav,Fearful,2,16000,44311,2.7694375
data/Emotions\Fearful\1033_IWL_FEA_XX.wav,Fearful,2,16000,50183,3.1364375
data/Emotions\Fearful\1033_IWW_FEA_XX.wav,Fearful,2,16000,36303,2.2689375
data/Emotions\Fearful\1033_MTI_FEA_XX.wav,Fearful,2,16000,38972,2.43575
data/Emotions\Fearful\1033_TAI_FEA_XX.wav,Fearful,2,16000,38972,2.43575
data/Emotions\Fearful\1033_TIE_FEA_XX.wav,Fearful,2,16000,46980,2.93625
data/Emotions\Fearful\1033_TSI_FEA_XX.wav,Fearful,2,16000,35235,2.2021875
data/Emotions\Fearful\1033_WSI_FEA_XX.wav,Fearful,2,16000,41642,2.602625
data/Emotions\Fearful\1034_DFA_FEA_XX.wav,Fearful,2,16000,30964,1.93525
data/Emotions\Fearful\1034_IEO_FEA_HI.wav,Fearful,2,16000,26159,1.6349375
data/Emotions\Fearful\1034_IEO_FEA_LO.wav,Fearful,2,16000,29363,1.8351875
data/Emotions\Fearful\1034_IEO_FEA_MD.wav,Fearful,2,16000,27761,1.7350625
data/Emotions\Fearful\1034_IOM_FEA_XX.wav,Fearful,2,16000,38972,2.43575
data/Emotions\Fearful\1034_ITH_FEA_XX.wav,Fearful,2,16000,40574,2.535875
data/Emotions\Fearful\1034_ITS_FEA_XX.wav,Fearful,2,16000,38972,2.43575
data/Emotions\Fearful\1034_IWL_FEA_XX.wav,Fearful,2,16000,41108,2.56925
data/Emotions\Fearful\1034_IWW_FEA_XX.wav,Fearful,2,16000,37905,2.3690625
data/Emotions\Fearful\1034_MTI_FEA_XX.wav,Fearful,2,16000,40040,2.5025
data/Emotions\Fearful\1034_TAI_FEA_XX.wav,Fearful,2,16000,35235,2.2021875
data/Emotions\Fearful\1034_TIE_FEA_XX.wav,Fearful,2,16000,39506,2.469125
data/Emotions\Fearful\1034_TSI_FEA_XX.wav,Fearful,2,16000,40574,2.535875
data/Emotions\Fearful\1034_WSI_FEA_XX.wav,Fearful,2,16000,38972,2.43575
data/Emotions\Fearful\1035_DFA_FEA_XX.wav,Fearful,2,16000,38438,2.402375
data/Emotions\Fearful\1035_IEO_FEA_HI.wav,Fearful,2,16000,29363,1.8351875
data/Emotions\Fearful\1035_IEO_FEA_LO.wav,Fearful,2,16000,26693,1.6683125
data/Emotions\Fearful\1035_IEO_FEA_MD.wav,Fearful,2,16000,36837,2.3023125
data/Emotions\Fearful\1035_IOM_FEA_XX.wav,Fearful,2,16000,40040,2.5025
data/Emotions\Fearful\1035_ITH_FEA_XX.wav,Fearful,2,16000,40040,2.5025
data/Emotions\Fearful\1035_ITS_FEA_XX.wav,Fearful,2,16000,33634,2.102125
data/Emotions\Fearful\1035_IWL_FEA_XX.wav,Fearful,2,16000,42709,2.6693125
data/Emotions\Fearful\1035_IWW_FEA_XX.wav,Fearful,2,16000,30430,1.901875
data/Emotions\Fearful\1035_MTI_FEA_XX.wav,Fearful,2,16000,45912,2.8695
data/Emotions\Fearful\1035_TAI_FEA_XX.wav,Fearful,2,16000,35235,2.2021875
data/Emotions\Fearful\1035_TIE_FEA_XX.wav,Fearful,2,16000,37371,2.3356875
data/Emotions\Fearful\1035_TSI_FEA_XX.wav,Fearful,2,16000,38972,2.43575
data/Emotions\Fearful\1035_WSI_FEA_XX.wav,Fearful,2,16000,46446,2.902875
data/Emotions\Fearful\1036_DFA_FEA_XX.wav,Fearful,2,16000,44311,2.7694375
data/Emotions\Fearful\1036_IEO_FEA_HI.wav,Fearful,2,16000,32032,2.002
data/Emotions\Fearful\1036_IEO_FEA_LO.wav,Fearful,2,16000,30964,1.93525
data/Emotions\Fearful\1036_IEO_FEA_MD.wav,Fearful,2,16000,30430,1.901875
data/Emotions\Fearful\1036_IOM_FEA_XX.wav,Fearful,2,16000,42175,2.6359375
data/Emotions\Fearful\1036_ITH_FEA_XX.wav,Fearful,2,16000,48048,3.003
data/Emotions\Fearful\1036_ITS_FEA_XX.wav,Fearful,2,16000,37905,2.3690625
data/Emotions\Fearful\1036_IWL_FEA_XX.wav,Fearful,2,16000,44311,2.7694375
data/Emotions\Fearful\1036_IWW_FEA_XX.wav,Fearful,2,16000,48048,3.003
data/Emotions\Fearful\1036_MTI_FEA_XX.wav,Fearful,2,16000,45913,2.8695625
data/Emotions\Fearful\1036_TAI_FEA_XX.wav,Fearful,2,16000,45379,2.8361875
data/Emotions\Fearful\1036_TIE_FEA_XX.wav,Fearful,2,16000,43243,2.7026875
data/Emotions\Fearful\1036_TSI_FEA_XX.wav,Fearful,2,16000,40574,2.535875
data/Emotions\Fearful\1036_WSI_FEA_XX.wav,Fearful,2,16000,47514,2.969625
data/Emotions\Fearful\1037_DFA_FEA_XX.wav,Fearful,2,16000,33634,2.102125
data/Emotions\Fearful\1037_IEO_FEA_HI.wav,Fearful,2,16000,30430,1.901875
data/Emotions\Fearful\1037_IEO_FEA_LO.wav,Fearful,2,16000,28829,1.8018125
data/Emotions\Fearful\1037_IEO_FEA_MD.wav,Fearful,2,16000,30430,1.901875
data/Emotions\Fearful\1037_IOM_FEA_XX.wav,Fearful,2,16000,44845,2.8028125
data/Emotions\Fearful\1037_ITH_FEA_XX.wav,Fearful,2,16000,42709,2.6693125
data/Emotions\Fearful\1037_ITS_FEA_XX.wav,Fearful,2,16000,40574,2.535875
data/Emotions\Fearful\1037_IWL_FEA_XX.wav,Fearful,2,16000,40574,2.535875
data/Emotions\Fearful\1037_IWW_FEA_XX.wav,Fearful,2,16000,44311,2.7694375
data/Emotions\Fearful\1037_MTI_FEA_XX.wav,Fearful,2,16000,46446,2.902875
data/Emotions\Fearful\1037_TAI_FEA_XX.wav,Fearful,2,16000,43243,2.7026875
data/Emotions\Fearful\1037_TIE_FEA_XX.wav,Fearful,2,16000,44845,2.8028125
data/Emotions\Fearful\1037_TSI_FEA_XX.wav,Fearful,2,16000,43243,2.7026875
data/Emotions\Fearful\1037_WSI_FEA_XX.wav,Fearful,2,16000,42709,2.6693125
data/Emotions\Fearful\1038_DFA_FEA_XX.wav,Fearful,2,16000,36303,2.2689375
data/Emotions\Fearful\1038_IEO_FEA_HI.wav,Fearful,2,16000,28295,1.7684375
data/Emotions\Fearful\1038_IEO_FEA_LO.wav,Fearful,2,16000,32566,2.035375
data/Emotions\Fearful\1038_IEO_FEA_MD.wav,Fearful,2,16000,40574,2.535875
data/Emotions\Fearful\1038_IOM_FEA_XX.wav,Fearful,2,16000,33634,2.102125
data/Emotions\Fearful\1038_ITH_FEA_XX.wav,Fearful,2,16000,43243,2.7026875
data/Emotions\Fearful\1038_ITS_FEA_XX.wav,Fearful,2,16000,36303,2.2689375
data/Emotions\Fearful\1038_IWL_FEA_XX.wav,Fearful,2,16000,38972,2.43575
data/Emotions\Fearful\1038_IWW_FEA_XX.wav,Fearful,2,16000,40574,2.535875
data/Emotions\Fearful\1038_MTI_FEA_XX.wav,Fearful,2,16000,44311,2.7694375
data/Emotions\Fearful\1038_TAI_FEA_XX.wav,Fearful,2,16000,40040,2.5025
data/Emotions\Fearful\1038_TIE_FEA_XX.wav,Fearful,2,16000,40574,2.535875
data/Emotions\Fearful\1038_TSI_FEA_XX.wav,Fearful,2,16000,37904,2.369
data/Emotions\Fearful\1038_WSI_FEA_XX.wav,Fearful,2,16000,42709,2.6693125
data/Emotions\Fearful\1039_DFA_FEA_XX.wav,Fearful,2,16000,44311,2.7694375
data/Emotions\Fearful\1039_IEO_FEA_HI.wav,Fearful,2,16000,38438,2.402375
data/Emotions\Fearful\1039_IEO_FEA_LO.wav,Fearful,2,16000,28295,1.7684375
data/Emotions\Fearful\1039_IEO_FEA_MD.wav,Fearful,2,16000,35235,2.2021875
data/Emotions\Fearful\1039_IOM_FEA_XX.wav,Fearful,2,16000,43777,2.7360625
data/Emotions\Fearful\1039_ITH_FEA_XX.wav,Fearful,2,16000,47514,2.969625
data/Emotions\Fearful\1039_ITS_FEA_XX.wav,Fearful,2,16000,41642,2.602625
data/Emotions\Fearful\1039_IWL_FEA_XX.wav,Fearful,2,16000,43243,2.7026875
data/Emotions\Fearful\1039_IWW_FEA_XX.wav,Fearful,2,16000,38972,2.43575
data/Emotions\Fearful\1039_MTI_FEA_XX.wav,Fearful,2,16000,47514,2.969625
data/Emotions\Fearful\1039_TAI_FEA_XX.wav,Fearful,2,16000,46980,2.93625
data/Emotions\Fearful\1039_TIE_FEA_XX.wav,Fearful,2,16000,44311,2.7694375
data/Emotions\Fearful\1039_TSI_FEA_XX.wav,Fearful,2,16000,45379,2.8361875
data/Emotions\Fearful\1039_WSI_FEA_XX.wav,Fearful,2,16000,38972,2.43575
data/Emotions\Fearful\1040_DFA_FEA_XX.wav,Fearful,2,16000,36409,2.2755625
data/Emotions\Fearful\1040_IEO_FEA_HI.wav,Fearful,2,16000,32032,2.002
data/Emotions\Fearful\1040_IEO_FEA_LO.wav,Fearful,2,16000,28829,1.8018125
data/Emotions\Fearful\1040_IEO_FEA_MD.wav,Fearful,2,16000,32032,2.002
data/Emotions\Fearful\1040_IOM_FEA_XX.wav,Fearful,2,16000,36303,2.2689375
data/Emotions\Fearful\1040_ITH_FEA_XX.wav,Fearful,2,16000,37904,2.369
data/Emotions\Fearful\1040_ITS_FEA_XX.wav,Fearful,2,16000,43243,2.7026875
data/Emotions\Fearful\1040_IWL_FEA_XX.wav,Fearful,2,16000,40574,2.535875
data/Emotions\Fearful\1040_IWW_FEA_XX.wav,Fearful,2,16000,37371,2.3356875
data/Emotions\Fearful\1040_MTI_FEA_XX.wav,Fearful,2,16000,38972,2.43575
data/Emotions\Fearful\1040_TAI_FEA_XX.wav,Fearful,2,16000,38438,2.402375
